%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1405689322994549989,0.0,0.0,0.0,1.0,1.0,0.0
1405689323004529953,0.0,0.0,0.0,1.0,1.0,0.0
1405689323014693975,0.0,0.0,0.0,1.0,1.0,0.0
1405689323024477958,0.0,0.0,0.0,1.0,1.0,0.0
1405689323034856081,0.0,0.0,0.0,1.0,1.0,0.0
1405689323044830083,0.0,0.0,0.0,1.0,1.0,0.0
1405689323054603099,0.0,0.0,0.0,1.0,1.0,0.0
1405689323064740896,0.0,0.0,0.0,1.0,1.0,0.0
1405689323074908971,0.0,0.0,0.0,1.0,1.0,0.0
1405689323084729909,0.0,0.0,0.0,1.0,1.0,0.0
1405689323094928026,0.0,0.0,0.0,1.0,1.0,0.0
1405689323104809999,0.0,0.0,0.0,1.0,1.0,0.0
1405689323114939928,0.0,0.0,0.0,1.0,1.0,0.0
1405689323124691009,0.0,0.0,0.0,1.0,1.0,0.0
1405689323134670972,0.0,0.0,0.0,1.0,1.0,0.0
1405689323144529104,0.0,0.0,0.0,1.0,1.0,0.0
1405689323154561042,0.0,0.0,0.0,1.0,1.0,0.0
1405689323164760112,0.0,0.0,0.0,1.0,1.0,0.0
1405689323174525976,0.0,0.0,0.0,1.0,1.0,0.0
1405689323184628009,0.0,0.0,0.0,1.0,1.0,0.0
1405689323194431066,0.0,0.0,0.0,1.0,1.0,0.0
1405689323204458951,0.0,0.0,0.0,1.0,1.0,0.0
1405689323214380025,0.0,0.0,0.0,1.0,1.0,0.0
1405689323224550962,0.499960553677,0.0,0.0,1.0,1.0,0.0
1405689323234620094,0.0,0.0,0.0,1.0,1.0,0.0
1405689323244424104,0.0,0.0,0.0,1.0,1.0,0.0
1405689323254384994,0.0,0.0,0.0,1.0,1.0,0.0
1405689323264408111,0.0,0.0,0.0,1.0,1.0,0.0
1405689323274470090,0.499201494004,0.0,0.0,1.0,1.0,0.0
1405689323284436941,0.0,0.0,0.0,1.0,1.0,0.0
1405689323294358015,0.498282879876,0.0,0.0,1.0,1.0,0.0
1405689323304452896,0.497602268496,0.0,0.0,1.0,1.0,0.0
1405689323314744949,0.0,0.0,0.0,1.0,1.0,0.0
1405689323324717044,0.495657865147,0.0,0.0,1.0,1.0,0.0
1405689323334695100,0.494331180545,0.0,0.0,1.0,1.0,0.0
1405689323344571113,0.492722664707,0.0,0.0,1.0,1.0,0.0
1405689323354873895,0.490795603014,0.0,0.0,1.0,1.0,0.0
1405689323364366054,0.488511317823,0.0,0.0,1.0,1.0,0.0
1405689323374732017,0.485829274185,0.0,0.0,1.0,1.0,0.0
1405689323384608030,0.482707204761,0.0,0.0,1.0,1.0,0.0
1405689323394644021,0.479101255976,0.0,0.0,1.0,1.0,0.0
1405689323404599905,0.474966157482,0.0,0.0,1.0,1.0,0.0
1405689323414994001,0.470255416977,0.0,0.0,1.0,1.0,0.0
1405689323424680948,0.464921542457,0.0,0.0,1.0,1.0,0.0
1405689323434621095,0.458916293899,0.0,0.0,1.0,1.0,0.0
1405689323444700002,0.452190966306,0.0,0.0,1.0,1.0,0.0
1405689323454844951,0.444696705939,0.0,0.0,1.0,1.0,0.0
1405689323464859008,0.436384861375,0.0,0.0,1.0,1.0,0.0
1405689323474535942,0.427207370876,0.0,0.0,1.0,1.0,0.0
1405689323484385967,0.417117187233,0.0,0.0,1.0,1.0,0.0
1405689323494956970,0.406068741021,0.0,0.0,1.0,1.0,0.0
1405689323504777908,0.394018442757,0.0,0.0,1.0,1.0,0.0
1405689323514981031,0.380925224092,0.0,0.0,1.0,1.0,0.0
1405689323524290084,0.366751117623,0.0,0.0,1.0,1.0,0.0
1405689323534724950,0.351461874389,0.0,0.0,1.0,1.0,0.0
1405689323544421911,0.335027617442,0.0,0.0,1.0,1.0,0.0
1405689323555011034,0.317423529216,0.0,0.0,1.0,1.0,0.0
1405689323564740896,0.298630569612,0.0,0.0,1.0,1.0,0.0
1405689323574515104,0.278636220861,0.0,0.0,1.0,1.0,0.0
1405689323584558963,0.257435254342,0.0,0.0,1.0,1.0,0.0
1405689323594712018,0.235030513485,0.0,0.0,1.0,1.0,0.0
1405689323605030059,0.211433705884,0.0,0.0,1.0,1.0,0.0
1405689323614592075,0.186666196619,0.0,0.0,1.0,1.0,0.0
1405689323624564886,0.160759793642,0.0,0.0,1.0,1.0,0.0
1405689323634516954,0.133757514891,0.0,0.0,1.0,1.0,0.0
1405689323644752025,0.105714325609,0.0,0.0,1.0,1.0,0.0
1405689323654885053,0.0766978331332,0.0,0.0,1.0,1.0,0.0
1405689323664469957,0.0467889252596,0.0,0.0,1.0,1.0,0.0
1405689323674351930,0.0160823371336,0.0,0.0,1.0,1.0,0.0
1405689323684365987,-0.0153128694271,0.0,0.0,1.0,1.0,0.0
1405689323695053100,-0.0472729312358,0.0,0.0,1.0,1.0,0.0
1405689323704261064,-0.0796591315469,0.0,0.0,1.0,1.0,0.0
1405689323714764118,-0.112317688904,0.0,0.0,1.0,1.0,0.0
1405689323724489927,-0.145079806,0.0,0.0,1.0,1.0,0.0
1405689323734613895,-0.177761897709,0.0,0.0,1.0,1.0,0.0
1405689323744695901,-0.210166017351,0.0,0.0,1.0,1.0,0.0
1405689323754403114,-0.242080499793,0.0,0.0,1.0,1.0,0.0
1405689323764980077,-0.273280839181,0.0,0.0,1.0,1.0,0.0
1405689323774761915,-0.303530817827,0.0,0.0,1.0,1.0,0.0
1405689323784414052,-0.332583901053,0.0,0.0,1.0,1.0,0.0
1405689323794512033,-0.360184910567,0.0,0.0,1.0,1.0,0.0
1405689323804774999,-0.38607198615,0.0,0.0,1.0,1.0,0.0
1405689323814666986,-0.409978842084,0.0,0.0,1.0,1.0,0.0
1405689323824686050,-0.431637320806,0.0,0.0,1.0,1.0,0.0
1405689323834821939,-0.450780241682,0.0,0.0,1.0,1.0,0.0
1405689323844706058,-0.46714453763,0.0,0.0,1.0,1.0,0.0
1405689323854446887,-0.480474666532,0.0,0.0,1.0,1.0,0.0
1405689323864538908,-0.490526278024,0.0,0.0,1.0,1.0,0.0
1405689323874362945,-0.497070109322,0.0,0.0,1.0,1.0,0.0
1405689323884491920,-0.499896076419,0.0,0.0,1.0,1.0,0.0
1405689323894931077,-0.498817519194,0.0,0.0,1.0,1.0,0.0
1405689323904553890,-0.49367555093,0.0,0.0,1.0,1.0,0.0
1405689323914505958,-0.484343454562,0.0,0.0,1.0,1.0,0.0
1405689323924623012,-0.470731059729,0.0,0.0,1.0,1.0,0.0
1405689323934319019,-0.452789026696,0.0,0.0,1.0,1.0,0.0
1405689323944675922,-0.430512955535,0.0,0.0,1.0,1.0,0.0
1405689323954555988,-0.403947231884,0.0,0.0,1.0,1.0,0.0
1405689323964587926,-0.37318851438,0.0,0.0,1.0,1.0,0.0
1405689323974735975,-0.338388763741,0.0,0.0,1.0,1.0,0.0
1405689323984447002,-0.299757709739,0.0,0.0,1.0,1.0,0.0
1405689323994931936,-0.257564650231,0.0,0.0,1.0,1.0,0.0
1405689324004733085,-0.21213947633,0.0,0.0,1.0,1.0,0.0
1405689324014736890,-0.163872819964,0.0,0.0,1.0,1.0,0.0
1405689324024769067,-0.113215224734,0.0,0.0,1.0,1.0,0.0
1405689324034723043,-0.0606752484945,0.0,0.0,1.0,1.0,0.0
1405689324044616937,-0.00681641657889,0.0,0.0,1.0,1.0,0.0
1405689324054821968,0.047747041737,0.0,0.0,1.0,1.0,0.0
1405689324064587116,0.102355723873,0.0,0.0,1.0,1.0,0.0
1405689324074774980,0.156311881635,0.0,0.0,1.0,1.0,0.0
1405689324084415912,0.208887552099,0.0,0.0,1.0,1.0,0.0
1405689324094624996,0.259333970808,0.0,0.0,1.0,1.0,0.0
1405689324104588985,0.306892216279,0.0,0.0,1.0,1.0,0.0
1405689324114368915,0.350805002043,0.0,0.0,1.0,1.0,0.0
1405689324124564886,0.390329497376,0.0,0.0,1.0,1.0,0.0
1405689324134850978,0.424751021143,0.0,0.0,1.0,1.0,0.0
1405689324144360065,0.4533974155,0.0,0.0,1.0,1.0,0.0
1405689324154818058,0.475653868452,0.0,0.0,1.0,1.0,0.0
1405689324164362907,0.490977917344,0.0,0.0,1.0,1.0,0.0
1405689324174443960,0.498914330512,0.0,0.0,1.0,1.0,0.0
1405689324184465885,0.499109532639,0.0,0.0,1.0,1.0,0.0
1405689324194863080,0.491325212199,0.0,0.0,1.0,1.0,0.0
1405689324204762935,0.475450728096,0.0,0.0,1.0,1.0,0.0
1405689324214560031,0.451513918577,0.0,0.0,1.0,1.0,0.0
1405689324224802017,0.419689910114,0.0,0.0,1.0,1.0,0.0
1405689324234786033,0.380307528524,0.0,0.0,1.0,1.0,0.0
1405689324244559049,0.333852930309,0.0,0.0,1.0,1.0,0.0
1405689324254580974,0.280970100166,0.0,0.0,1.0,1.0,0.0
1405689324264733076,0.222457901557,0.0,0.0,1.0,1.0,0.0
1405689324274785995,0.159263421766,0.0,0.0,1.0,1.0,0.0
1405689324284635066,0.0924714211628,0.0,0.0,1.0,1.0,0.0
1405689324294321060,0.0232897781679,0.0,0.0,1.0,1.0,0.0
1405689324304600954,-0.0469690838883,0.0,0.0,1.0,1.0,0.0
1405689324314659118,-0.116910695531,0.0,0.0,1.0,1.0,0.0
1405689324324352979,-0.185084756774,0.0,0.0,1.0,1.0,0.0
1405689324334537982,-0.250014736975,0.0,0.0,1.0,1.0,0.0
1405689324344562053,-0.310230397645,0.0,0.0,1.0,1.0,0.0
1405689324354671001,-0.364302646928,0.0,0.0,1.0,1.0,0.0
1405689324364569902,-0.410880007137,0.0,0.0,1.0,1.0,0.0
1405689324374454021,-0.448725856406,0.0,0.0,1.0,1.0,0.0
1405689324384512901,-0.476755496973,0.0,0.0,1.0,1.0,0.0
1405689324394925117,-0.49407201096,0.0,0.0,1.0,1.0,0.0
1405689324404385089,-0.499999794775,0.0,0.0,1.0,1.0,0.0
1405689324414885044,-0.494114620603,0.0,0.0,1.0,1.0,0.0
1405689324424536943,-0.476269062585,0.0,0.0,1.0,1.0,0.0
1405689324434797048,-0.446612150598,0.0,0.0,1.0,1.0,0.0
1405689324444685935,-0.405602179553,0.0,0.0,1.0,1.0,0.0
1405689324454835891,-0.354011709606,0.0,0.0,1.0,1.0,0.0
1405689324464715957,-0.292923943862,0.0,0.0,1.0,1.0,0.0
1405689324474903106,-0.22371986532,0.0,0.0,1.0,1.0,0.0
1405689324484637975,-0.148055752135,0.0,0.0,1.0,1.0,0.0
1405689324494551897,-0.0678309665175,0.0,0.0,1.0,1.0,0.0
1405689324504707098,0.0148537776329,0.0,0.0,1.0,1.0,0.0
1405689324514900922,0.0977471272134,0.0,0.0,1.0,1.0,0.0
1405689324524524927,0.178505888307,0.0,0.0,1.0,1.0,0.0
1405689324534523010,0.254760657239,0.0,0.0,1.0,1.0,0.0
1405689324544684886,0.324186678898,0.0,0.0,1.0,1.0,0.0
1405689324554409980,0.384577995695,0.0,0.0,1.0,1.0,0.0
1405689324565073966,0.433922655403,0.0,0.0,1.0,1.0,0.0
1405689324574590921,0.470476502568,0.0,0.0,1.0,1.0,0.0
1405689324584553956,0.492832901801,0.0,0.0,1.0,1.0,0.0
1405689324594938039,0.499985646551,0.0,0.0,1.0,1.0,0.0
1405689324604530096,0.491382307132,0.0,0.0,1.0,1.0,0.0
1405689324614865064,0.46696537767,0.0,0.0,1.0,1.0,0.0
1405689324624510049,0.427198800831,0.0,0.0,1.0,1.0,0.0
1405689324634730100,0.373077785695,0.0,0.0,1.0,1.0,0.0
1405689324644454002,0.3061202872,0.0,0.0,1.0,1.0,0.0
1405689324654787063,0.228339079352,0.0,0.0,1.0,1.0,0.0
1405689324664570093,0.142194017693,0.0,0.0,1.0,1.0,0.0
1405689324674485921,0.050524832077,0.0,0.0,1.0,1.0,0.0
1405689324684403896,-0.0435344040143,0.0,0.0,1.0,1.0,0.0
1405689324694571971,-0.136657144901,0.0,0.0,1.0,1.0,0.0
1405689324704786062,-0.225439767372,0.0,0.0,1.0,1.0,0.0
1405689324714454889,-0.306526874844,0.0,0.0,1.0,1.0,0.0
1405689324724663019,-0.376742179168,0.0,0.0,1.0,1.0,0.0
1405689324734626054,-0.433220028766,0.0,0.0,1.0,1.0,0.0
1405689324744370937,-0.473532210855,0.0,0.0,1.0,1.0,0.0
1405689324754504919,-0.495804410038,0.0,0.0,1.0,1.0,0.0
1405689324764792919,-0.498816687704,0.0,0.0,1.0,1.0,0.0
1405689324774677038,-0.482082581094,0.0,0.0,1.0,1.0,0.0
1405689324784413099,-0.445901923349,0.0,0.0,1.0,1.0,0.0
1405689324794462919,-0.391383260235,0.0,0.0,1.0,1.0,0.0
1405689324804517984,-0.320432777,0.0,0.0,1.0,1.0,0.0
1405689324814939975,-0.235707927057,0.0,0.0,1.0,1.0,0.0
1405689324824649095,-0.140535435274,0.0,0.0,1.0,1.0,0.0
1405689324834495067,-0.0387949807525,0.0,0.0,1.0,1.0,0.0
1405689324844741106,0.0652284187801,0.0,0.0,1.0,1.0,0.0
1405689324854736089,0.167018573566,0.0,0.0,1.0,1.0,0.0
1405689324864357948,0.262022445388,0.0,0.0,1.0,1.0,0.0
1405689324874381065,0.345856757836,0.0,0.0,1.0,1.0,0.0
1405689324884366035,0.414517810299,0.0,0.0,1.0,1.0,0.0
1405689324894308090,0.464584552786,0.0,0.0,1.0,1.0,0.0
1405689324904397010,0.493404551511,0.0,0.0,1.0,1.0,0.0
1405689324914565086,0.499252546176,0.0,0.0,1.0,1.0,0.0
1405689324924503087,0.481451913935,0.0,0.0,1.0,1.0,0.0
1405689324934849977,0.440450532115,0.0,0.0,1.0,1.0,0.0
1405689324944477081,0.3778442626,0.0,0.0,1.0,1.0,0.0
1405689324954580068,0.296343523695,0.0,0.0,1.0,1.0,0.0
1405689324964420080,0.199681095397,0.0,0.0,1.0,1.0,0.0
1405689324974503993,0.092462313323,0.0,0.0,1.0,1.0,0.0
1405689325003576993,-0.0200379934637,0.0,0.0,1.0,1.0,0.0
1405689325003700971,-0.132124238754,0.0,0.0,1.0,1.0,0.0
1405689325004528999,-0.237963837096,0.0,0.0,1.0,1.0,0.0
1405689325014508008,-0.331892609066,0.0,0.0,1.0,1.0,0.0
1405689325247787952,-0.408726278499,0.0,0.0,1.0,1.0,0.0
1405689325247864007,-0.464061044731,0.0,0.0,1.0,1.0,0.0
1405689325247915029,-0.494545624524,0.0,0.0,1.0,1.0,0.0
1405689325247961997,-0.498107559019,0.0,0.0,1.0,1.0,0.0
1405689325248009920,-0.474118037118,0.0,0.0,1.0,1.0,0.0
1405689325248055934,-0.423482005413,0.0,0.0,1.0,1.0,0.0
1405689325248101949,-0.348643857336,0.0,0.0,1.0,1.0,0.0
1405689325248147010,-0.253503392025,0.0,0.0,1.0,1.0,0.0
1405689325248192071,-0.143241809085,0.0,0.0,1.0,1.0,0.0
1405689325248236894,-0.0240629981694,0.0,0.0,1.0,1.0,0.0
1405689325248281955,0.0971390217786,0.0,0.0,1.0,1.0,0.0
1405689325248327016,0.21317031134,0.0,0.0,1.0,1.0,0.0
1405689325248372077,0.316963935869,0.0,0.0,1.0,1.0,0.0
1405689325248420953,0.402018929003,0.0,0.0,1.0,1.0,0.0
1405689325248466968,0.462824186359,0.0,0.0,1.0,1.0,0.0
1405689325248512029,0.495239344933,0.0,0.0,1.0,1.0,0.0
1405689325248555898,0.49680565526,0.0,0.0,1.0,1.0,0.0
1405689325248600959,0.466962682478,0.0,0.0,1.0,1.0,0.0
1405689325248646020,0.407151346531,0.0,0.0,1.0,1.0,0.0
1405689325248689889,0.320790165561,0.0,0.0,1.0,1.0,0.0
1405689325248734951,0.213119300258,0.0,0.0,1.0,1.0,0.0
1405689325248825073,0.0909156838617,0.0,0.0,1.0,1.0,0.0
1405689325248873949,-0.0379083727731,0.0,0.0,1.0,1.0,0.0
1405689325254630088,-0.164801804954,0.0,0.0,1.0,1.0,0.0
1405689325264632940,-0.281137300702,0.0,0.0,1.0,1.0,0.0
1405689325274425983,-0.378803807326,0.0,0.0,1.0,1.0,0.0
1405689325284853935,-0.450788736458,0.0,0.0,1.0,1.0,0.0
1405689325294585943,-0.491707766305,0.0,0.0,1.0,1.0,0.0
1405689325304552078,-0.498241308467,0.0,0.0,1.0,1.0,0.0
1405689325314825057,-0.469440998124,0.0,0.0,1.0,1.0,0.0
1405689325324695110,-0.406876909253,0.0,0.0,1.0,1.0,0.0
1405689325334810018,-0.314606276567,0.0,0.0,1.0,1.0,0.0
1405689325344621896,-0.198956766592,0.0,0.0,1.0,1.0,0.0
1405689325354604959,-0.068131003801,0.0,0.0,1.0,1.0,0.0
1405689325364666938,0.0683468346723,0.0,0.0,1.0,1.0,0.0
1405689325374516010,0.200308069881,0.0,0.0,1.0,1.0,0.0
1405689325384464025,0.317694218029,0.0,0.0,1.0,1.0,0.0
1405689325394714117,0.411334458706,0.0,0.0,1.0,1.0,0.0
1405689325404510021,0.473685903719,0.0,0.0,1.0,1.0,0.0
1405689325414705038,0.499476090992,0.0,0.0,1.0,1.0,0.0
1405689325424432039,0.48619141329,0.0,0.0,1.0,1.0,0.0
1405689325434398889,0.434364390388,0.0,0.0,1.0,1.0,0.0
1405689325444367885,0.347626415519,0.0,0.0,1.0,1.0,0.0
1405689325454493045,0.232510043091,0.0,0.0,1.0,1.0,0.0
1405689325464396953,0.0980048372711,0.0,0.0,1.0,1.0,0.0
1405689325474455118,-0.0451082474345,0.0,0.0,1.0,1.0,0.0
1405689325484438896,-0.18509876514,0.0,0.0,1.0,1.0,0.0
1405689325494621992,-0.310242100342,0.0,0.0,1.0,1.0,0.0
1405689325504537105,-0.409811977973,0.0,0.0,1.0,1.0,0.0
1405689325514432907,-0.475026343887,0.0,0.0,1.0,1.0,0.0
1405689325524400949,-0.499862116626,0.0,0.0,1.0,1.0,0.0
1405689325534468889,-0.481661105808,0.0,0.0,1.0,1.0,0.0
1405689325544433116,-0.421463600257,0.0,0.0,1.0,1.0,0.0
1405689325554408073,-0.32402700006,0.0,0.0,1.0,1.0,0.0
1405689325564481973,-0.197512970942,0.0,0.0,1.0,1.0,0.0
1405689325574393033,-0.0528559004994,0.0,0.0,1.0,1.0,0.0
1405689325584467887,0.0971445688941,0.0,0.0,1.0,1.0,0.0
1405689325594963073,0.238936237843,0.0,0.0,1.0,1.0,0.0
1405689325604593992,0.35943854158,0.0,0.0,1.0,1.0,0.0
1405689325614578008,0.447268879515,0.0,0.0,1.0,1.0,0.0
1405689325624833106,0.493855566769,0.0,0.0,1.0,1.0,0.0
1405689325634885072,0.494326462288,0.0,0.0,1.0,1.0,0.0
1405689325644876956,0.448077943619,0.0,0.0,1.0,1.0,0.0
1405689325654378890,0.358954801579,0.0,0.0,1.0,1.0,0.0
1405689325664589881,0.235005973167,0.0,0.0,1.0,1.0,0.0
1405689325674695014,0.0878209768389,0.0,0.0,1.0,1.0,0.0
1405689325684498071,-0.068506170841,0.0,0.0,1.0,1.0,0.0
1405689325694819927,-0.218699009528,0.0,0.0,1.0,1.0,0.0
1405689325704550027,-0.347786703727,0.0,0.0,1.0,1.0,0.0
1405689325714716911,-0.442614998073,0.0,0.0,1.0,1.0,0.0
1405689325724442958,-0.493227105445,0.0,0.0,1.0,1.0,0.0
1405689325734448909,-0.493967032541,0.0,0.0,1.0,1.0,0.0
1405689325744559049,-0.444179057518,0.0,0.0,1.0,1.0,0.0
1405689325754585981,-0.348412856073,0.0,0.0,1.0,1.0,0.0
1405689325764571905,-0.216091289232,0.0,0.0,1.0,1.0,0.0
1405689325774764060,-0.0606527961295,0.0,0.0,1.0,1.0,0.0
1405689325784568071,0.101762777125,0.0,0.0,1.0,1.0,0.0
1405689325794630050,0.253963314752,0.0,0.0,1.0,1.0,0.0
1405689325804589986,0.37952436701,0.0,0.0,1.0,1.0,0.0
1405689325814582109,0.464588733366,0.0,0.0,1.0,1.0,0.0
1405689325824316978,0.49944718464,0.0,0.0,1.0,1.0,0.0
1405689325834515094,0.479716201664,0.0,0.0,1.0,1.0,0.0
1405689325844340085,0.406964535106,0.0,0.0,1.0,1.0,0.0
1405689325854918956,0.288695172786,0.0,0.0,1.0,1.0,0.0
1405689325864547967,0.137657877691,0.0,0.0,1.0,1.0,0.0
1405689325874639987,-0.0294571979977,0.0,0.0,1.0,1.0,0.0
1405689325884648084,-0.193820540665,0.0,0.0,1.0,1.0,0.0
1405689325894537925,-0.336571196734,0.0,0.0,1.0,1.0,0.0
1405689325904405117,-0.440998834542,0.0,0.0,1.0,1.0,0.0
1405689325914652109,-0.494547174692,0.0,0.0,1.0,1.0,0.0
1405689325924542903,-0.49039496906,0.0,0.0,1.0,1.0,0.0
1405689325934861898,-0.428409388337,0.0,0.0,1.0,1.0,0.0
1405689325944643020,-0.315332269143,0.0,0.0,1.0,1.0,0.0
1405689325954709053,-0.164145855004,0.0,0.0,1.0,1.0,0.0
1405689325964693069,0.00733786869304,0.0,0.0,1.0,1.0,0.0
1405689325974529981,0.178522761918,0.0,0.0,1.0,1.0,0.0
1405689325984616994,0.328482400443,0.0,0.0,1.0,1.0,0.0
1405689325994913101,0.438534110572,0.0,0.0,1.0,1.0,0.0
1405689326004509925,0.494616475597,0.0,0.0,1.0,1.0,0.0
1405689326014653921,0.489163613552,0.0,0.0,1.0,1.0,0.0
1405689326024322986,0.42221916765,0.0,0.0,1.0,1.0,0.0
1405689326035017967,0.301618262157,0.0,0.0,1.0,1.0,0.0
1405689326044554948,0.142177753492,0.0,0.0,1.0,1.0,0.0
1405689326054442882,-0.0360390745601,0.0,0.0,1.0,1.0,0.0
1405689326064544916,-0.210193382615,0.0,0.0,1.0,1.0,0.0
1405689326074858903,-0.357581883083,0.0,0.0,1.0,1.0,0.0
1405689326084620952,-0.458621158492,0.0,0.0,1.0,1.0,0.0
1405689326094902038,-0.499511752584,0.0,0.0,1.0,1.0,0.0
1405689326104317903,-0.474213726598,0.0,0.0,1.0,1.0,0.0
1405689326114856004,-0.385441689958,0.0,0.0,1.0,1.0,0.0
1405689326124670982,-0.244507401623,0.0,0.0,1.0,1.0,0.0
1405689326134799003,-0.0699879354224,0.0,0.0,1.0,1.0,0.0
1405689326144512891,0.114641919221,0.0,0.0,1.0,1.0,0.0
1405689326154900074,0.2841246778,0.0,0.0,1.0,1.0,0.0
1405689326164622068,0.414877252567,0.0,0.0,1.0,1.0,0.0
1405689326174593925,0.48831885906,0.0,0.0,1.0,1.0,0.0
1405689326184698104,0.493596006997,0.0,0.0,1.0,1.0,0.0
1405689326194742918,0.429295819196,0.0,0.0,1.0,1.0,0.0
1405689326204432964,0.303865862447,0.0,0.0,1.0,1.0,0.0
1405689326214378118,0.134632728936,0.0,0.0,1.0,1.0,0.0
1405689326224761962,-0.0544899272288,0.0,0.0,1.0,1.0,0.0
1405689326234637975,-0.236318065396,0.0,0.0,1.0,1.0,0.0
1405689326244366884,-0.384290040305,0.0,0.0,1.0,1.0,0.0
1405689326254600048,-0.47638249793,0.0,0.0,1.0,1.0,0.0
1405689326264473915,-0.498469296722,0.0,0.0,1.0,1.0,0.0
1405689326274409055,-0.446601980172,0.0,0.0,1.0,1.0,0.0
1405689326284580945,-0.327830569215,0.0,0.0,1.0,1.0,0.0
1405689326294451951,-0.159388490504,0.0,0.0,1.0,1.0,0.0
1405689326304574012,0.0336925351728,0.0,0.0,1.0,1.0,0.0
1405689326314830064,0.222228148084,0.0,0.0,1.0,1.0,0.0
1405689326324585914,0.377270456972,0.0,0.0,1.0,1.0,0.0
1405689326334892988,0.474586403854,0.0,0.0,1.0,1.0,0.0
1405689326344630002,0.498529994548,0.0,0.0,1.0,1.0,0.0
1405689326354865074,0.444679470804,0.0,0.0,1.0,1.0,0.0
1405689326364636898,0.320779923894,0.0,0.0,1.0,1.0,0.0
1405689326374628067,0.145782704172,0.0,0.0,1.0,1.0,0.0
1405689326384561061,-0.0529307194543,0.0,0.0,1.0,1.0,0.0
1405689326394659042,-0.243756599508,0.0,0.0,1.0,1.0,0.0
1405689326404455900,-0.395876781682,0.0,0.0,1.0,1.0,0.0
1405689326414699077,-0.484278725883,0.0,0.0,1.0,1.0,0.0
1405689326424665927,-0.493965840424,0.0,0.0,1.0,1.0,0.0
1405689326434835910,-0.42263674539,0.0,0.0,1.0,1.0,0.0
1405689326444757938,-0.281337309317,0.0,0.0,1.0,1.0,0.0
1405689326454817056,-0.0929080970193,0.0,0.0,1.0,1.0,0.0
1405689326464586973,0.1115866768,0.0,0.0,1.0,1.0,0.0
1405689326474878072,0.297913867718,0.0,0.0,1.0,1.0,0.0
1405689326484826087,0.434401340396,0.0,0.0,1.0,1.0,0.0
1405689326494429111,0.497387081402,0.0,0.0,1.0,1.0,0.0
1405689326504396915,0.475441976605,0.0,0.0,1.0,1.0,0.0
1405689326514703989,0.371595780575,0.0,0.0,1.0,1.0,0.0
1405689326524665117,0.203113243609,0.0,0.0,1.0,1.0,0.0
1405689326534359931,-0.00122129292967,0.0,0.0,1.0,1.0,0.0
1405689326544553995,-0.205915218757,0.0,0.0,1.0,1.0,0.0
1405689326554831981,-0.374892503696,0.0,0.0,1.0,1.0,0.0
1405689326564460992,-0.477885236185,0.0,0.0,1.0,1.0,0.0
1405689326574727058,-0.495956727434,0.0,0.0,1.0,1.0,0.0
1405689326584439039,-0.425133859855,0.0,0.0,1.0,1.0,0.0
1405689326594575881,-0.277429894936,0.0,0.0,1.0,1.0,0.0
1405689326604756116,-0.0789872804586,0.0,0.0,1.0,1.0,0.0
1405689326614645957,0.134412151419,0.0,0.0,1.0,1.0,0.0
1405689326624496936,0.32372722418,0.0,0.0,1.0,1.0,0.0
1405689326634512901,0.453806528223,0.0,0.0,1.0,1.0,0.0
1405689326644579887,0.499999547166,0.0,0.0,1.0,1.0,0.0
1405689326654905080,0.452974351371,0.0,0.0,1.0,1.0,0.0
1405689326664602041,0.320777514057,0.0,0.0,1.0,1.0,0.0
1405689326674649000,0.127658907563,0.0,0.0,1.0,1.0,0.0
1405689326684539079,-0.0902166558802,0.0,0.0,1.0,1.0,0.0
1405689326694554090,-0.291447229158,0.0,0.0,1.0,1.0,0.0
1405689326704310894,-0.437249458567,0.0,0.0,1.0,1.0,0.0
1405689326714785099,-0.499007348446,0.0,0.0,1.0,1.0,0.0
1405689326724658012,-0.464034198977,0.0,0.0,1.0,1.0,0.0
1405689326734766960,-0.338363784705,0.0,0.0,1.0,1.0,0.0
1405689326744414091,-0.145929195627,0.0,0.0,1.0,1.0,0.0
1405689326754641056,0.0758194744364,0.0,0.0,1.0,1.0,0.0
1405689326764702081,0.283095576164,0.0,0.0,1.0,1.0,0.0
1405689326774713039,0.434402818195,0.0,0.0,1.0,1.0,0.0
1405689326784504890,0.498916409017,0.0,0.0,1.0,1.0,0.0
1405689326794807910,0.462914773981,0.0,0.0,1.0,1.0,0.0
1405689326804672002,0.332893902114,0.0,0.0,1.0,1.0,0.0
1405689326814745903,0.134626677803,0.0,0.0,1.0,1.0,0.0
1405689326824388027,-0.0917618409773,0.0,0.0,1.0,1.0,0.0
1405689326834623098,-0.299804852943,0.0,0.0,1.0,1.0,0.0
1405689326844826936,-0.446217307414,0.0,0.0,1.0,1.0,0.0
1405689326854522943,-0.499987298102,0.0,0.0,1.0,1.0,0.0
1405689326864515066,-0.449112149154,0.0,0.0,1.0,1.0,0.0
1405689326874596118,-0.303486128888,0.0,0.0,1.0,1.0,0.0
1405689326885011911,-0.0932122912435,0.0,0.0,1.0,1.0,0.0
1405689326894319057,0.137436634772,0.0,0.0,1.0,1.0,0.0
1405689326904536008,0.33924070029,0.0,0.0,1.0,1.0,0.0
1405689326914594888,0.468542601023,0.0,0.0,1.0,1.0,0.0
1405689326924660921,0.496803456681,0.0,0.0,1.0,1.0,0.0
1405689326934581995,0.417093366474,0.0,0.0,1.0,1.0,0.0
