%time,field.header.seq,field.header.stamp,field.header.frame_id,field.batteryPercent,field.state,field.magX,field.magY,field.magZ,field.pressure,field.temp,field.wind_speed,field.wind_angle,field.wind_comp_angle,field.rotX,field.rotY,field.rotZ,field.altd,field.vx,field.vy,field.vz,field.ax,field.ay,field.az,field.motor1,field.motor2,field.motor3,field.motor4,field.tags_count,field.tm
1405448104059382731,268,1405448104059382731,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.254000008106,-2.69799995422,-7.55499982834,0,0.0,-0.0,-0.0,0.0152807310224,-0.021098157391,1.00138068199,0,0,0,0,0,78380576.0
1405448104060862472,269,1405448104060862472,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.254999995232,-2.69799995422,-7.5560002327,0,0.0,-0.0,-0.0,0.0153394676745,-0.0187759045511,1.00094902515,0,0,0,0,0,78385880.0
1405448104062102343,270,1405448104062102343,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.254999995232,-2.6970000267,-7.55700016022,0,0.0,-0.0,-0.0,0.0154130198061,-0.0192290991545,1.00115191936,0,0,0,0,0,78390544.0
1405448104064739143,271,1405448104064739143,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.254999995232,-2.69799995422,-7.55800008774,0,0.0,-0.0,-0.0,0.0153590030968,-0.0216400269419,0.998583078384,0,0,0,0,0,78396352.0
1405448104065845889,272,1405448104065845889,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.254999995232,-2.6970000267,-7.55800008774,0,0.0,-0.0,-0.0,0.0153929060325,-0.0236198119819,0.998554766178,0,0,0,0,0,78400536.0
1405448104067080666,273,1405448104067080666,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.256000012159,-2.6970000267,-7.55900001526,0,0.0,-0.0,-0.0,0.0154678784311,-0.0230255685747,0.999110162258,0,0,0,0,0,78405536.0
1405448104069671552,274,1405448104069671552,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.256999999285,-2.69899988174,-7.55999994278,0,0.0,-0.0,-0.0,0.0177650637925,-0.022650398314,0.9988296628,0,0,0,0,0,78410520.0
1405448104071044299,275,1405448104071044299,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.256999999285,-2.69899988174,-7.5609998703,0,0.0,-0.0,-0.0,0.0199728421867,-0.0228227693588,0.99885559082,0,0,0,0,0,78415512.0
1405448104072404948,276,1405448104072404948,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.256999999285,-2.70000004768,-7.56199979782,0,0.0,-0.0,-0.0,0.0193395242095,-0.0228364951909,0.998826742172,0,0,0,0,0,78420512.0
1405448104076062790,277,1405448104076062790,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.256000012159,-2.70000004768,-7.56300020218,0,0.0,-0.0,-0.0,0.0189155396074,-0.0252408795059,0.998757123947,0,0,0,0,0,78425480.0
1405448104077174492,278,1405448104077174492,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.254999995232,-2.7009999752,-7.5640001297,0,0.0,-0.0,-0.0,0.0188786052167,-0.0274903327227,0.996251523495,0,0,0,0,0,78431096.0
1405448104078406407,279,1405448104078406407,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.254999995232,-2.70199990273,-7.56500005722,0,0.0,-0.0,-0.0,0.0188241768628,-0.0269888732582,0.996326506138,0,0,0,0,0,78435472.0
1405448104079747593,280,1405448104079747593,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.254000008106,-2.70300006866,-7.56599998474,0,0.0,-0.0,-0.0,0.0189539752901,-0.0267830137163,0.999272763729,0,0,0,0,0,78440496.0
1405448104080966241,281,1405448104080966241,ardrone_base_link,79.0,2,0,0,0,0,0,0.0,0.0,0.0,0.254000008106,-2.70399999619,-7.56699991226,0,0.0,-0.0,-0.0,0.0166441723704,-0.0269413311034,0.99903178215,0,0,0,0,0,78446872.0
